pid,task,quality,file
7869a54a-2700-4573-8400-e03c24629e46,Respiration-and-cough-Breath-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-7869a54a-2700-4573-8400-e03c24629e46/ses-B9D3CA96-C04F-459D-B252-4708BD189327/audio/sub-7869a54a-2700-4573-8400-e03c24629e46_ses-B9D3CA96-C04F-459D-B252-4708BD189327_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav
7869a54a-2700-4573-8400-e03c24629e46,Diadochokinesis-Pataka,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-7869a54a-2700-4573-8400-e03c24629e46/ses-B9D3CA96-C04F-459D-B252-4708BD189327/audio/sub-7869a54a-2700-4573-8400-e03c24629e46_ses-B9D3CA96-C04F-459D-B252-4708BD189327_Diadochokinesis_rec-Diadochokinesis-Pataka.wav
7869a54a-2700-4573-8400-e03c24629e46,Respiration-and-cough-Cough-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-7869a54a-2700-4573-8400-e03c24629e46/ses-B9D3CA96-C04F-459D-B252-4708BD189327/audio/sub-7869a54a-2700-4573-8400-e03c24629e46_ses-B9D3CA96-C04F-459D-B252-4708BD189327_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Respiration-and-cough-FiveBreaths-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-3.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Respiration-and-cough-FiveBreaths-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-2.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Diadochokinesis-KA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Diadochokinesis_rec-Diadochokinesis-KA.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Audio-Check-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Audio-Check_rec-Audio-Check-4.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Respiration-and-cough-FiveBreaths-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-1.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Respiration-and-cough-FiveBreaths-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Respiration-and-cough_rec-Respiration-and-cough-FiveBreaths-4.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Audio-Check-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Audio-Check_rec-Audio-Check-1.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Audio-Check-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Audio-Check_rec-Audio-Check-3.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Audio-Check-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Audio-Check_rec-Audio-Check-2.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Glides-High-to-Low,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Glides_rec-Glides-High-to-Low.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Diadochokinesis-TA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Diadochokinesis_rec-Diadochokinesis-TA.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Diadochokinesis-buttercup,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Diadochokinesis_rec-Diadochokinesis-buttercup.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Open-response-questions,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Open-response-questions_rec-Open-response-questions.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Picture-description,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Picture-description_rec-Picture-description.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Respiration-and-cough-Cough-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Prolonged-vowel,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Prolonged-vowel_rec-Prolonged-vowel.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Respiration-and-cough-Breath-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Story-recall,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Story-recall_rec-Story-recall.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Respiration-and-cough-Cough-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Animal-fluency,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Animal-fluency_rec-Animal-fluency.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Glides-Low-to-High,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Glides_rec-Glides-Low-to-High.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Respiration-and-cough-Breath-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Respiration-and-cough_rec-Respiration-and-cough-Breath-2.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Free-speech-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Free-speech_rec-Free-speech-2.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Free-speech-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Free-speech_rec-Free-speech-3.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Free-speech-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Free-speech_rec-Free-speech-1.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Diadochokinesis-Pataka,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Diadochokinesis_rec-Diadochokinesis-Pataka.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Loudness,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Loudness_rec-Loudness.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Rainbow-Passage,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Rainbow-Passage_rec-Rainbow-Passage.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Maximum-phonation-time-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Maximum-phonation-time_rec-Maximum-phonation-time-1.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Maximum-phonation-time-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Maximum-phonation-time_rec-Maximum-phonation-time-3.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Maximum-phonation-time-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Maximum-phonation-time_rec-Maximum-phonation-time-2.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Diadochokinesis-PA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Diadochokinesis_rec-Diadochokinesis-PA.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Respiration-and-cough-ThreeQuickBreaths-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-1.wav
6d4032aa-a74a-4991-99dc-e7fa5cfd8d64,Respiration-and-cough-ThreeQuickBreaths-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64/ses-BC3E8155-8540-4419-B5DE-20546C31EA3F/audio/sub-6d4032aa-a74a-4991-99dc-e7fa5cfd8d64_ses-BC3E8155-8540-4419-B5DE-20546C31EA3F_Respiration-and-cough_rec-Respiration-and-cough-ThreeQuickBreaths-2.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Prolonged-vowel,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Prolonged-vowel_rec-Prolonged-vowel.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Free-speech-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Free-speech_rec-Free-speech-2.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Cape-V-sentences-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Cape-V-sentences_rec-Cape-V-sentences-3.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Respiration-and-cough-Cough-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Respiration-and-cough_rec-Respiration-and-cough-Cough-2.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Picture-description,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Picture-description_rec-Picture-description.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Cape-V-sentences-2,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Cape-V-sentences_rec-Cape-V-sentences-2.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Free-speech-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Free-speech_rec-Free-speech-3.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Free-speech-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Free-speech_rec-Free-speech-1.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Respiration-and-cough-Cough-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Respiration-and-cough_rec-Respiration-and-cough-Cough-1.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Cape-V-sentences-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Cape-V-sentences_rec-Cape-V-sentences-1.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Cape-V-sentences-5,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Cape-V-sentences_rec-Cape-V-sentences-5.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Cape-V-sentences-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Cape-V-sentences_rec-Cape-V-sentences-4.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Diadochokinesis-Pataka,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Diadochokinesis_rec-Diadochokinesis-Pataka.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Cape-V-sentences-6,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Cape-V-sentences_rec-Cape-V-sentences-6.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Diadochokinesis-TA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Diadochokinesis_rec-Diadochokinesis-TA.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Diadochokinesis-KA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Diadochokinesis_rec-Diadochokinesis-KA.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Diadochokinesis-buttercup,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Diadochokinesis_rec-Diadochokinesis-buttercup.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Loudness,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Loudness_rec-Loudness.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Free-Speech,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Free-Speech_rec-Free-Speech.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Caterpillar-Passage,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Caterpillar-Passage_rec-Caterpillar-Passage.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Audio-Check-4,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Audio-Check_rec-Audio-Check-4.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Diadochokinesis-PA,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Diadochokinesis_rec-Diadochokinesis-PA.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Respiration-and-cough-Breath-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Respiration-and-cough_rec-Respiration-and-cough-Breath-1.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Audio-Check-1,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Audio-Check_rec-Audio-Check-1.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Audio-Check-3,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Audio-Check_rec-Audio-Check-3.wav
71829fd2-bac7-4274-8560-5f5faf8b9d59,Glides-High-to-Low,,/Users/rachelwang/Downloads/bids_with_sensitive_recordings/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59/ses-391B277B-7DC5-4178-B988-30C69FA420C7/audio/sub-71829fd2-bac7-4274-8560-5f5faf8b9d59_ses-391B277B-7DC5-4178-B988-30C69FA420C7_Glides_rec-Glides-High-to-Low.wav
